EventID,EventType,Severity,Status,EventDate,DueDate,CloseDate,AgeDays_AsOf,SLA_Days,BookingLocation,Region,Team,Product,AmountCHF,MandatoryFieldsMissingCount,ExceptionReason,RootCause,SourceSystem,ClientSegment
E0019375,Complaint,Critical,Closed,2025-12-17,,2026-02-20,65.0,20,Hong Kong,APAC,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,HNW
E0019379,High-Risk Transaction,Medium,Open,2025-12-17,,,14.0,10,Hong Kong,APAC,Front Office,Execution-only,126330.56745434672,0,Over SLA,Manual,Monitoring Tool,
E0019395,Data Quality Issue,High,Closed,2025-12-18,,2026-01-05,18.0,14,Zurich,EMEA,Compliance & Controls,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,Workflow,
E0019399,Incident,High,Open,2025-12-18,,,13.0,30,Geneva,EMEA,Operations,Discretionary,,0,High/Critical Severity,Process,Monitoring Tool,
E0019406,Reconciliation Break,Medium,Closed,2025-12-18,,2026-01-02,15.0,7,London,EMEA,Front Office,Advisory,56076.89890402583,0,Over SLA,Process,Workflow,
E0019411,Reconciliation Break,Medium,Closed,2025-12-18,,2026-01-02,15.0,7,London,EMEA,Operations,Discretionary,11289.318418066,0,Over SLA,Process,Core Banking,
E0019412,Reconciliation Break,Low,Open,2025-12-18,,,13.0,7,London,EMEA,Operations,Discretionary,8724.052118553149,0,Over SLA,Process,Monitoring Tool,
E0019413,Reconciliation Break,High,Closed,2025-12-18,,2026-01-16,29.0,7,London,EMEA,Front Office,Execution-only,24128.766900539307,0,Over SLA; High/Critical Severity,Manual,Email Intake,
E0019414,Processing Error,High,Closed,2025-12-18,,2026-01-09,22.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019424,Reconciliation Break,High,Open,2025-12-18,,,13.0,7,New York,Americas,Front Office,Discretionary,24185.7297958204,0,Over SLA; High/Critical Severity,Process,CRM,
E0019426,Incident,High,Closed,2025-12-18,,2026-01-18,31.0,30,New York,Americas,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,CRM,
E0019427,Processing Error,Critical,Closed,2025-12-18,,2026-01-24,37.0,14,New York,Americas,Operations,Execution-only,2496.83880478201,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019430,Processing Error,High,Open,2025-12-18,,,13.0,14,Singapore,APAC,Operations,Advisory,,0,High/Critical Severity,Third-party,Workflow,
E0019433,High-Risk Transaction,Critical,Closed,2025-12-18,,2026-02-06,50.0,10,Singapore,APAC,Operations,Discretionary,27310.43165997898,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019436,KYC Review Overdue,High,Closed,2025-12-18,2026-01-17,2026-01-03,16.0,30,Singapore,APAC,Client Onboarding,Execution-only,,0,High/Critical Severity,Third-party,Email Intake,Affluent
E0019437,High-Risk Transaction,High,Closed,2025-12-18,,2026-01-12,25.0,10,Singapore,APAC,Front Office,Structured Products,64607.07724183971,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019441,Reconciliation Break,High,Closed,2025-12-18,,2026-01-10,23.0,7,Hong Kong,APAC,Operations,Discretionary,177032.0192415128,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0019444,Data Quality Issue,High,Closed,2025-12-18,,2026-01-03,16.0,14,Hong Kong,APAC,Compliance & Controls,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0019454,Data Quality Issue,Critical,Closed,2025-12-19,,2026-01-21,33.0,14,Zurich,EMEA,Client Onboarding,Discretionary,,0,Over SLA; High/Critical Severity,Process,CRM,
E0019459,High-Risk Transaction,Low,Closed,2025-12-19,,2026-01-04,16.0,10,Zurich,EMEA,Front Office,Structured Products,151211.24321588996,0,Over SLA,Process,Monitoring Tool,
E0019462,Overdue Task,Medium,Open,2025-12-19,2025-12-26,,12.0,7,Geneva,EMEA,Front Office,Discretionary,,0,Over SLA; Overdue,Manual,Workflow,Affluent
E0019464,Overdue Task,Medium,Open,2025-12-19,2025-12-26,,12.0,7,Geneva,EMEA,Client Onboarding,Discretionary,,0,Over SLA; Overdue,System,CRM,Affluent
E0019467,Limit Breach,Critical,Open,2025-12-19,,,12.0,10,London,EMEA,Front Office,Advisory,24829.239151824797,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019470,Reconciliation Break,High,Open,2025-12-19,,,12.0,7,London,EMEA,Front Office,Execution-only,9527.32212768383,0,Over SLA; High/Critical Severity,Data,Email Intake,
E0019471,Complaint,High,Open,2025-12-19,,,12.0,20,London,EMEA,Front Office,Execution-only,,0,High/Critical Severity,Data,Email Intake,Affluent
E0019472,Processing Error,High,Closed,2025-12-19,,2026-01-10,22.0,14,London,EMEA,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Process,CRM,
E0019475,High-Risk Transaction,High,Closed,2025-12-19,,2026-01-14,26.0,10,New York,Americas,Front Office,Advisory,66812.1293293994,0,Over SLA; High/Critical Severity,Manual,Workflow,
E0019478,Reconciliation Break,Low,Open,2025-12-19,,,12.0,7,New York,Americas,Operations,Advisory,18717.666082765016,0,Over SLA,System,Workflow,
E0019482,Data Quality Issue,Critical,Closed,2025-12-19,,2026-01-20,32.0,14,New York,Americas,Client Onboarding,Execution-only,103938.75814976411,0,Over SLA; High/Critical Severity,Data,CRM,
E0019485,Limit Breach,High,Closed,2025-12-19,,2026-01-16,28.0,10,Singapore,APAC,Front Office,Discretionary,132667.1310108901,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,
E0019488,Limit Breach,Critical,Closed,2025-12-19,,2026-02-14,57.0,10,Singapore,APAC,Front Office,Execution-only,79844.4431882571,0,Over SLA; High/Critical Severity,System,CRM,
E0019489,Reconciliation Break,High,Closed,2025-12-19,,2026-01-15,27.0,7,Singapore,APAC,Operations,Execution-only,12305.887451838555,0,Over SLA; High/Critical Severity,Third-party,Workflow,
E0019491,Limit Breach,High,Open,2025-12-19,,,12.0,10,Hong Kong,APAC,Front Office,Advisory,89535.71133408153,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0019494,Limit Breach,Medium,Open,2025-12-19,,,12.0,10,Hong Kong,APAC,Front Office,Lombard Lending,18401.563410553168,0,Over SLA,Manual,CRM,
E0019496,High-Risk Transaction,Medium,Closed,2025-12-19,,2026-01-02,14.0,10,Hong Kong,APAC,Front Office,Structured Products,34700.07349195073,0,Over SLA,Process,Email Intake,
E0019499,Reconciliation Break,Medium,Open,2025-12-20,,,11.0,7,Zurich,EMEA,Operations,Advisory,100600.5748376132,0,Over SLA,System,Email Intake,
E0019508,Processing Error,High,Closed,2025-12-20,,2026-01-08,19.0,14,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019510,Incident,High,Closed,2025-12-20,,2026-01-21,32.0,30,London,EMEA,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0019515,High-Risk Transaction,Critical,Open,2025-12-20,,,11.0,10,New York,Americas,Front Office,Advisory,59785.69197735379,0,Over SLA; High/Critical Severity,System,CRM,
E0019516,Processing Error,Critical,Closed,2025-12-20,,2026-01-25,36.0,14,New York,Americas,Operations,Advisory,,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Policy/Guidance,Core Banking,
E0019517,Processing Error,Critical,Closed,2025-12-20,,2026-01-27,38.0,14,New York,Americas,Operations,Discretionary,31443.192804444465,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Process,CRM,
E0019518,High-Risk Transaction,Medium,Closed,2025-12-20,,2026-01-01,12.0,10,New York,Americas,Compliance & Controls,Discretionary,34766.02787891237,0,Over SLA,System,Email Intake,
E0019520,Processing Error,Critical,Closed,2025-12-20,,2026-01-27,38.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0019522,Processing Error,High,Closed,2025-12-20,,2026-01-05,16.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0019527,Processing Error,High,Closed,2025-12-20,,2026-01-09,20.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019536,Processing Error,High,Closed,2025-12-21,,2026-01-06,16.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Manual,CRM,
E0019538,Processing Error,High,Closed,2025-12-21,,2026-01-07,17.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019539,High-Risk Transaction,Medium,Closed,2025-12-21,,2026-01-05,15.0,10,Geneva,EMEA,Front Office,Advisory,48930.67558460373,0,Over SLA,Manual,Email Intake,
E0019542,Incident,Low,Open,2025-12-21,,,10.0,30,Geneva,EMEA,Operations,Discretionary,,2,Missing Mandatory Fields,Policy/Guidance,Monitoring Tool,
E0019544,High-Risk Transaction,Medium,Closed,2025-12-21,,2026-01-03,13.0,10,Geneva,EMEA,Front Office,Execution-only,41828.243381432716,0,Over SLA,System,Monitoring Tool,
E0019553,Reconciliation Break,Medium,Closed,2025-12-21,,2026-01-04,14.0,7,London,EMEA,Compliance & Controls,Lombard Lending,18010.487452405046,0,Over SLA,Third-party,Core Banking,
E0019554,Incident,High,Closed,2025-12-21,,2026-01-24,34.0,30,New York,Americas,Operations,Advisory,,0,Over SLA; High/Critical Severity,System,Workflow,
E0019570,Data Quality Issue,High,Closed,2025-12-21,,2026-01-12,22.0,14,Hong Kong,APAC,Client Onboarding,Execution-only,,0,Over SLA; High/Critical Severity,System,Workflow,
E0019573,High-Risk Transaction,High,Closed,2025-12-22,,2026-01-17,26.0,10,Zurich,EMEA,Front Office,Advisory,162615.3815973358,0,Over SLA; High/Critical Severity,Third-party,Workflow,
E0019577,Data Quality Issue,Low,Open,2025-12-22,,,9.0,14,Zurich,EMEA,Client Onboarding,Advisory,38030.7966562544,1,Missing Mandatory Fields,System,Workflow,
E0019580,Reconciliation Break,Medium,Closed,2025-12-22,,2026-01-03,12.0,7,Zurich,EMEA,Operations,Execution-only,54894.219776822814,0,Over SLA,Process,CRM,
E0019585,High-Risk Transaction,High,Closed,2025-12-22,,2026-01-19,28.0,10,Geneva,EMEA,Front Office,Execution-only,223146.35576950412,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Process,Workflow,
E0019590,Data Quality Issue,High,Open,2025-12-22,,,9.0,14,London,EMEA,Front Office,Advisory,,0,High/Critical Severity,Process,Email Intake,
E0019592,High-Risk Transaction,High,Closed,2025-12-22,,2026-01-17,26.0,10,London,EMEA,Front Office,Discretionary,13137.372527592752,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019596,Processing Error,High,Closed,2025-12-22,,2026-01-10,19.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,System,Workflow,
E0019597,Processing Error,High,Open,2025-12-22,,,9.0,14,London,EMEA,Operations,Execution-only,,0,High/Critical Severity,Data,Monitoring Tool,
E0019600,High-Risk Transaction,Low,Closed,2025-12-22,,2026-01-02,11.0,10,New York,Americas,Front Office,Advisory,173321.85102131194,0,Over SLA,Data,Monitoring Tool,
E0019602,Processing Error,High,Closed,2025-12-22,,2026-01-13,22.0,14,New York,Americas,Operations,Advisory,23567.457944056452,0,Over SLA; High/Critical Severity,Manual,CRM,
E0019605,Data Quality Issue,High,Closed,2025-12-22,,2026-01-10,19.0,14,New York,Americas,Front Office,Discretionary,,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,System,Email Intake,
E0019606,Reconciliation Break,High,Closed,2025-12-22,,2026-01-15,24.0,7,New York,Americas,Operations,Discretionary,34126.97008310423,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0019612,High-Risk Transaction,Medium,Closed,2025-12-22,,2026-01-08,17.0,10,New York,Americas,Front Office,Lombard Lending,31879.356979956257,0,Over SLA,Process,Core Banking,
E0019620,Complaint,Medium,Closed,2025-12-22,,2026-01-07,16.0,20,Singapore,APAC,Front Office,Structured Products,,1,Missing Mandatory Fields,Process,Email Intake,HNW
E0019624,High-Risk Transaction,Medium,Closed,2025-12-22,,2026-01-06,15.0,10,Hong Kong,APAC,Front Office,Discretionary,104470.41354832977,0,Over SLA,System,Core Banking,
E0019628,Reconciliation Break,Medium,Closed,2025-12-22,,2026-01-05,14.0,7,Hong Kong,APAC,Operations,Discretionary,34593.963838193464,0,Over SLA,System,Core Banking,
E0019630,Reconciliation Break,Medium,Open,2025-12-22,,,9.0,7,Hong Kong,APAC,Operations,Execution-only,16197.353580000028,0,Over SLA,Manual,Monitoring Tool,
E0019631,High-Risk Transaction,Medium,Closed,2025-12-22,,2026-01-06,15.0,10,Hong Kong,APAC,Operations,Lombard Lending,182157.48327012672,0,Over SLA,System,Email Intake,
E0019633,Overdue Task,High,Closed,2025-12-23,2025-12-30,2026-01-18,26.0,7,Zurich,EMEA,Front Office,Discretionary,,0,Over SLA; Overdue; High/Critical Severity,Process,Workflow,Affluent
E0019637,High-Risk Transaction,Medium,Open,2025-12-23,,,8.0,10,Zurich,EMEA,Front Office,Lombard Lending,96695.90613475055,1,Missing Mandatory Fields,System,Email Intake,
E0019638,High-Risk Transaction,High,Closed,2025-12-23,,2026-01-22,30.0,10,Zurich,EMEA,Front Office,Structured Products,60845.89034818146,0,Over SLA; High/Critical Severity,System,Workflow,
E0019641,High-Risk Transaction,High,Open,2025-12-23,,,8.0,10,Geneva,EMEA,Front Office,Advisory,58806.5651988908,0,High/Critical Severity,Manual,Core Banking,
E0019648,High-Risk Transaction,Medium,Closed,2025-12-23,,2026-01-03,11.0,10,London,EMEA,Front Office,Advisory,84531.17974984365,0,Over SLA,Process,CRM,
E0019649,Incident,High,Closed,2025-12-23,,2026-01-23,31.0,30,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Data,Core Banking,
E0019650,Incident,Critical,Closed,2025-12-23,,2026-02-18,57.0,30,London,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0019652,Data Quality Issue,Medium,Closed,2025-12-23,,2026-01-01,9.0,14,London,EMEA,Client Onboarding,Discretionary,,1,Missing Mandatory Fields,Manual,CRM,
E0019654,Processing Error,High,Closed,2025-12-23,,2026-01-10,18.0,14,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019660,Processing Error,High,Open,2025-12-23,,,8.0,14,London,EMEA,Front Office,Structured Products,,0,High/Critical Severity,Manual,Core Banking,
E0019665,Processing Error,Medium,Closed,2025-12-23,,2026-01-03,11.0,14,New York,Americas,Front Office,Advisory,25390.17959281387,1,Missing Mandatory Fields,System,Workflow,
E0019669,Limit Breach,High,Closed,2025-12-23,,2026-01-25,33.0,10,New York,Americas,Operations,Discretionary,112196.97066276931,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019671,High-Risk Transaction,Medium,Closed,2025-12-23,,2026-01-07,15.0,10,New York,Americas,Front Office,Execution-only,121670.28462360724,0,Over SLA,System,Email Intake,
E0019674,Complaint,High,Open,2025-12-23,,,8.0,20,New York,Americas,Operations,Execution-only,,1,High/Critical Severity; Missing Mandatory Fields,System,Email Intake,Affluent
E0019675,Overdue Task,High,Closed,2025-12-23,2025-12-30,2026-01-09,17.0,7,New York,Americas,Operations,Execution-only,,0,Over SLA; Overdue; High/Critical Severity,Data,CRM,Affluent
E0019676,Limit Breach,Medium,Closed,2025-12-23,,2026-01-06,14.0,10,New York,Americas,Client Onboarding,Execution-only,139145.47508181198,0,Over SLA,Policy/Guidance,Monitoring Tool,
E0019680,High-Risk Transaction,High,Closed,2025-12-23,,2026-01-15,23.0,10,New York,Americas,Operations,Lombard Lending,80118.74152273692,0,Over SLA; High/Critical Severity,Third-party,Email Intake,
E0019682,Reconciliation Break,Low,Closed,2025-12-23,,2026-01-03,11.0,7,Singapore,APAC,Front Office,Discretionary,30555.179675666182,0,Over SLA,Process,Workflow,
E0019683,Processing Error,High,Closed,2025-12-23,,2026-01-15,23.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019688,Limit Breach,High,Closed,2025-12-23,,2026-01-20,28.0,10,Hong Kong,APAC,Front Office,Advisory,12247.450515958377,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0019690,Data Quality Issue,Medium,Closed,2025-12-23,,2026-01-06,14.0,14,Hong Kong,APAC,Client Onboarding,Advisory,3023.0645614642585,2,Missing Mandatory Fields,System,Core Banking,
E0019703,Reconciliation Break,Medium,Closed,2025-12-24,,2026-01-09,16.0,7,Zurich,EMEA,Operations,Advisory,8633.97710192802,0,Over SLA,Process,Core Banking,
E0019704,High-Risk Transaction,Medium,Closed,2025-12-24,,2026-01-08,15.0,10,Zurich,EMEA,Compliance & Controls,Advisory,22985.697152204626,1,Over SLA; Missing Mandatory Fields,Process,Core Banking,
E0019706,Reconciliation Break,Low,Closed,2025-12-24,,2026-01-01,8.0,7,Zurich,EMEA,Front Office,Discretionary,24373.849453566465,0,Over SLA,Data,Monitoring Tool,
E0019712,High-Risk Transaction,High,Closed,2025-12-24,,2026-01-24,31.0,10,Zurich,EMEA,Front Office,Execution-only,16590.354346915927,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019719,High-Risk Transaction,High,Closed,2025-12-24,,2026-01-26,33.0,10,Zurich,EMEA,Compliance & Controls,Execution-only,40588.28046083429,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019722,High-Risk Transaction,High,Closed,2025-12-24,,2026-01-21,28.0,10,Geneva,EMEA,Front Office,Advisory,30102.402507115676,0,Over SLA; High/Critical Severity,Manual,CRM,
E0019723,Limit Breach,Critical,Open,2025-12-24,,,7.0,10,Geneva,EMEA,Front Office,Advisory,23269.543113871125,0,High/Critical Severity,Manual,Workflow,
E0019725,Reconciliation Break,Critical,Closed,2025-12-24,,2026-02-10,48.0,7,Geneva,EMEA,Operations,Advisory,30997.67665610824,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0019726,Overdue Task,Low,Closed,2025-12-24,2025-12-31,2026-01-02,9.0,7,Geneva,EMEA,Operations,Advisory,,0,Over SLA,System,CRM,HNW
E0019734,High-Risk Transaction,High,Open,2025-12-24,,,7.0,10,Geneva,EMEA,Front Office,Structured Products,303814.7650929738,0,High/Critical Severity; High Amount >250k,Manual,CRM,
E0019737,Processing Error,Low,Closed,2025-12-24,,2026-01-01,8.0,14,London,EMEA,Operations,Advisory,,1,Missing Mandatory Fields,System,CRM,
E0019738,Reconciliation Break,Low,Closed,2025-12-24,,2026-01-04,11.0,7,London,EMEA,Operations,Advisory,23077.440822474968,1,Over SLA; Missing Mandatory Fields,Third-party,Core Banking,
E0019742,High-Risk Transaction,Medium,Closed,2025-12-24,,2026-01-06,13.0,10,London,EMEA,Front Office,Discretionary,37573.31255066626,0,Over SLA,System,Monitoring Tool,
E0019745,Processing Error,High,Closed,2025-12-24,,2026-01-09,16.0,14,London,EMEA,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Data,Monitoring Tool,
E0019747,High-Risk Transaction,Medium,Closed,2025-12-24,,2026-01-08,15.0,10,London,EMEA,Front Office,Structured Products,60552.9222015705,0,Over SLA,Third-party,Workflow,
E0019749,Incident,High,Closed,2025-12-24,,2026-01-24,31.0,30,New York,Americas,Operations,Advisory,,0,Over SLA; High/Critical Severity,System,CRM,
E0019757,Processing Error,High,Closed,2025-12-24,,2026-01-16,23.0,14,New York,Americas,Operations,Execution-only,,0,Over SLA; High/Critical Severity,System,Email Intake,
E0019760,Incident,High,Closed,2025-12-24,,2026-02-01,39.0,30,Singapore,APAC,Operations,Advisory,,0,Over SLA; High/Critical Severity,Data,Email Intake,
E0019761,High-Risk Transaction,Critical,Closed,2025-12-24,,2026-02-10,48.0,10,Singapore,APAC,Front Office,Execution-only,25925.21413403075,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Manual,Core Banking,
E0019762,High-Risk Transaction,High,Closed,2025-12-24,,2026-01-19,26.0,10,Singapore,APAC,Front Office,Execution-only,427348.8501871701,0,Over SLA; High/Critical Severity; High Amount >250k,Manual,CRM,
E0019763,Limit Breach,Medium,Closed,2025-12-24,,2026-01-04,11.0,10,Singapore,APAC,Front Office,Structured Products,23748.614342101482,0,Over SLA,Manual,Monitoring Tool,
E0019764,High-Risk Transaction,Medium,Closed,2025-12-24,,2026-01-09,16.0,10,Hong Kong,APAC,Front Office,Advisory,27353.511301741037,0,Over SLA,System,Monitoring Tool,
E0019768,High-Risk Transaction,High,Closed,2025-12-24,,2026-01-22,29.0,10,Hong Kong,APAC,Operations,Execution-only,4580.504044100249,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,
E0019773,Reconciliation Break,Low,Closed,2025-12-25,,2026-01-02,8.0,7,Zurich,EMEA,Front Office,Discretionary,25967.51817399781,0,Over SLA,Process,Core Banking,
E0019774,Overdue Task,High,Closed,2025-12-25,2026-01-01,2026-01-16,22.0,7,Zurich,EMEA,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,UHNW
E0019779,High-Risk Transaction,High,Closed,2025-12-25,,2026-01-24,30.0,10,Zurich,EMEA,Front Office,Execution-only,26623.026847310688,0,Over SLA; High/Critical Severity,Data,Core Banking,
E0019780,Processing Error,High,Closed,2025-12-25,,2026-01-16,22.0,14,Zurich,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0019782,Processing Error,High,Closed,2025-12-25,,2026-01-16,22.0,14,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,CRM,
E0019789,High-Risk Transaction,Medium,Closed,2025-12-25,,2026-01-05,11.0,10,Geneva,EMEA,Front Office,Lombard Lending,51038.21095232435,0,Over SLA,Process,Email Intake,
E0019791,Overdue Task,Critical,Open,2025-12-25,2026-01-01,,6.0,7,Geneva,EMEA,Compliance & Controls,Structured Products,,0,High/Critical Severity,Process,Workflow,Affluent
E0019796,High-Risk Transaction,Medium,Closed,2025-12-25,,2026-01-10,16.0,10,London,EMEA,Front Office,Discretionary,119233.6245886107,0,Over SLA,System,Workflow,
E0019799,High-Risk Transaction,Critical,Open,2025-12-25,,,6.0,10,London,EMEA,Front Office,Execution-only,202858.97646832545,0,High/Critical Severity,Process,Core Banking,
E0019805,High-Risk Transaction,Medium,Closed,2025-12-25,,2026-01-06,12.0,10,London,EMEA,Front Office,Lombard Lending,431537.66427355143,0,Over SLA; High Amount >250k,Process,CRM,
E0019814,Reconciliation Break,Medium,Closed,2025-12-25,,2026-01-05,11.0,7,New York,Americas,Operations,Discretionary,44148.871926374035,0,Over SLA,Process,Workflow,
E0019815,Overdue Task,Low,Closed,2025-12-25,2026-01-01,2026-01-02,8.0,7,New York,Americas,Operations,Discretionary,,0,Over SLA,Process,CRM,Affluent
E0019817,High-Risk Transaction,Medium,Closed,2025-12-25,,2026-01-11,17.0,10,New York,Americas,Front Office,Execution-only,459013.6168918202,0,Over SLA; High Amount >250k,Process,Workflow,
E0019819,Processing Error,High,Open,2025-12-25,,,6.0,14,New York,Americas,Operations,Lombard Lending,,0,High/Critical Severity,Manual,Workflow,
E0019820,High-Risk Transaction,High,Closed,2025-12-25,,2026-01-22,28.0,10,New York,Americas,Front Office,Structured Products,38602.36782842969,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019827,High-Risk Transaction,High,Open,2025-12-25,,,6.0,10,Hong Kong,APAC,Front Office,Advisory,152937.19526486474,0,High/Critical Severity,Process,Monitoring Tool,
E0019829,High-Risk Transaction,Medium,Closed,2025-12-25,,2026-01-06,12.0,10,Hong Kong,APAC,Front Office,Discretionary,73830.18412954843,0,Over SLA,Manual,Workflow,
E0019831,High-Risk Transaction,High,Closed,2025-12-25,,2026-01-22,28.0,10,Hong Kong,APAC,Compliance & Controls,Execution-only,10702.887632086495,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,System,Core Banking,
E0019832,Processing Error,High,Open,2025-12-25,,,6.0,14,Hong Kong,APAC,Operations,Lombard Lending,,0,High/Critical Severity,Third-party,Core Banking,
E0019835,Reconciliation Break,High,Closed,2025-12-26,,2026-01-21,26.0,7,Zurich,EMEA,Operations,Advisory,12861.490446275558,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0019838,Overdue Task,Medium,Closed,2025-12-26,2026-01-02,2026-01-04,9.0,7,Zurich,EMEA,Front Office,Discretionary,,0,Over SLA,System,Workflow,Affluent
E0019840,High-Risk Transaction,Medium,Closed,2025-12-26,,2026-01-06,11.0,10,Zurich,EMEA,Front Office,Execution-only,90185.6315559317,0,Over SLA,Manual,Core Banking,
E0019843,Processing Error,High,Closed,2025-12-26,,2026-01-20,25.0,14,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0019844,High-Risk Transaction,High,Closed,2025-12-26,,2026-01-18,23.0,10,Zurich,EMEA,Compliance & Controls,Lombard Lending,18835.95309622246,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019845,Limit Breach,Medium,Closed,2025-12-26,,2026-01-06,11.0,10,Zurich,EMEA,Front Office,Structured Products,18318.332881328814,0,Over SLA,Manual,CRM,
E0019850,High-Risk Transaction,High,Closed,2025-12-26,,2026-01-21,26.0,10,Geneva,EMEA,Front Office,Execution-only,43454.17715335803,0,Over SLA; High/Critical Severity,Process,CRM,
E0019851,Processing Error,High,Closed,2025-12-26,,2026-01-14,19.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0019852,Processing Error,Critical,Closed,2025-12-26,,2026-02-06,42.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Process,CRM,
E0019853,Reconciliation Break,Medium,Closed,2025-12-26,,2026-01-04,9.0,7,Geneva,EMEA,Operations,Execution-only,35768.40135032987,0,Over SLA,Data,Core Banking,
E0019855,Processing Error,High,Closed,2025-12-26,,2026-01-12,17.0,14,Geneva,EMEA,Front Office,Structured Products,,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0019862,High-Risk Transaction,High,Open,2025-12-26,,,5.0,10,London,EMEA,Operations,Discretionary,61105.95903351937,0,High/Critical Severity,Manual,Workflow,
E0019864,High-Risk Transaction,Medium,Closed,2025-12-26,,2026-01-08,13.0,10,London,EMEA,Front Office,Execution-only,85385.95706561748,0,Over SLA,System,Monitoring Tool,
E0019865,Processing Error,Low,Open,2025-12-26,,,5.0,14,London,EMEA,Operations,Execution-only,,1,Missing Mandatory Fields,Process,Workflow,
E0019868,Incident,High,Closed,2025-12-26,,2026-01-24,29.0,30,London,EMEA,Operations,Lombard Lending,,0,High/Critical Severity,System,Monitoring Tool,
E0019873,Processing Error,High,Closed,2025-12-26,,2026-01-12,17.0,14,New York,Americas,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0019875,Processing Error,High,Closed,2025-12-26,,2026-01-15,20.0,14,New York,Americas,Operations,Discretionary,,0,Over SLA; High/Critical Severity,System,Workflow,
E0019878,Data Quality Issue,High,Closed,2025-12-26,,2026-01-10,15.0,14,New York,Americas,Client Onboarding,Execution-only,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0019881,Reconciliation Break,High,Closed,2025-12-26,,2026-01-18,23.0,7,Singapore,APAC,Operations,Discretionary,17104.6044892364,0,Over SLA; High/Critical Severity,Third-party,Core Banking,
E0019886,Reconciliation Break,Critical,Closed,2025-12-26,,2026-02-08,44.0,7,Singapore,APAC,Operations,Execution-only,30569.322657752607,0,Over SLA; High/Critical Severity,Process,Core Banking,
