EventID,EventType,EventDate,CloseDate,Status,BookingLocation,Region,Team,Product,Severity,RootCause,AmountCHF,IsRepeat,MandatoryFieldsMissingCount,SLA_Days,DueDate,IsSubstantiated,ClientSegment,SourceSystem,YearMonth
E0016879,Incident,2025-11-01,,Open,Zurich,EMEA,Operations,Advisory,High,Process,,0,0,30,,,,Core Banking,2025-11
E0016880,Processing Error,2025-11-01,2025-11-01,Closed,Zurich,EMEA,Operations,Advisory,Low,Process,,0,0,14,,,,Monitoring Tool,2025-11
E0016881,Processing Error,2025-11-01,2025-11-07,Closed,Zurich,EMEA,Client Onboarding,Advisory,Medium,Process,,0,0,14,,,,Core Banking,2025-11
E0016882,Data Quality Issue,2025-11-01,2025-11-04,Closed,Zurich,EMEA,Client Onboarding,Advisory,Low,System,,0,0,14,,,,Workflow,2025-11
E0016883,High-Risk Transaction,2025-11-01,2025-12-01,Closed,Zurich,EMEA,Front Office,Execution-only,High,Manual,202140.60006766644,0,0,10,,,,Core Banking,2025-11
E0016884,Processing Error,2025-11-01,2025-11-04,Closed,Zurich,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,CRM,2025-11
E0016885,Processing Error,2025-11-01,2025-11-08,Closed,Zurich,EMEA,Front Office,Lombard Lending,Medium,Process,,0,0,14,,,,Core Banking,2025-11
E0016886,Processing Error,2025-11-01,2025-11-05,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Process,,0,0,14,,,,Core Banking,2025-11
E0016887,High-Risk Transaction,2025-11-01,2025-11-30,Closed,Zurich,EMEA,Front Office,Structured Products,High,Process,28331.844752453515,0,0,10,,,,CRM,2025-11
E0016888,Processing Error,2025-11-01,2025-11-19,Closed,Geneva,EMEA,Operations,Advisory,High,Process,,0,0,14,,,,Email Intake,2025-11
E0016889,Processing Error,2025-11-01,2025-11-08,Closed,Geneva,EMEA,Operations,Advisory,Low,System,12506.33175248585,0,0,14,,,,CRM,2025-11
E0016890,Processing Error,2025-11-01,2025-11-06,Closed,Geneva,EMEA,Operations,Discretionary,Low,Third-party,,0,0,14,,,,Core Banking,2025-11
E0016891,High-Risk Transaction,2025-11-01,2025-11-16,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,Policy/Guidance,45070.228754442556,0,0,10,,,,Core Banking,2025-11
E0016892,High-Risk Transaction,2025-11-01,2025-11-11,Closed,Geneva,EMEA,Front Office,Execution-only,Medium,Third-party,88840.53651398883,0,0,10,,,,Workflow,2025-11
E0016893,Incident,2025-11-01,2025-11-08,Closed,Geneva,EMEA,Operations,Execution-only,Low,Data,,0,0,30,,,,Monitoring Tool,2025-11
E0016894,Overdue Task,2025-11-01,,Open,Geneva,EMEA,Client Onboarding,Lombard Lending,Medium,Process,,0,0,7,2025-11-08,,Affluent,Workflow,2025-11
E0016895,High-Risk Transaction,2025-11-01,2025-11-15,Closed,London,EMEA,Front Office,Advisory,Medium,System,11207.625713008943,0,0,10,,,,Email Intake,2025-11
E0016896,Limit Breach,2025-11-01,2025-11-28,Closed,London,EMEA,Front Office,Advisory,High,System,28446.265584544686,0,0,10,,,,Core Banking,2025-11
E0016897,Processing Error,2025-11-01,,Open,London,EMEA,Operations,Advisory,Low,Third-party,3051.554022658544,0,0,14,,,,CRM,2025-11
E0016898,High-Risk Transaction,2025-11-01,2025-11-14,Closed,London,EMEA,Front Office,Discretionary,Medium,System,40429.1121741033,0,0,10,,,,CRM,2025-11
E0016899,Overdue Task,2025-11-01,2025-11-13,Closed,London,EMEA,Front Office,Discretionary,Medium,Manual,,0,0,7,2025-11-08,,Affluent,Workflow,2025-11
E0016900,Processing Error,2025-11-01,2025-11-05,Closed,London,EMEA,Operations,Discretionary,Low,Process,10996.806978686505,0,0,14,,,,Core Banking,2025-11
E0016901,High-Risk Transaction,2025-11-01,2025-11-15,Closed,London,EMEA,Front Office,Execution-only,Medium,Policy/Guidance,14733.913773997354,0,0,10,,,,Workflow,2025-11
E0016902,Processing Error,2025-11-01,2025-11-05,Closed,London,EMEA,Operations,Execution-only,Low,Policy/Guidance,3725.643522828992,0,0,14,,,,Workflow,2025-11
E0016903,High-Risk Transaction,2025-11-01,2025-11-07,Closed,London,EMEA,Front Office,Lombard Lending,Low,Third-party,88790.68834245564,0,0,10,,,,Core Banking,2025-11
E0016904,Processing Error,2025-11-01,2025-11-20,Closed,London,EMEA,Operations,Structured Products,High,System,,0,0,14,,,,Core Banking,2025-11
E0016905,Processing Error,2025-11-01,2025-11-13,Closed,New York,Americas,Front Office,Advisory,Medium,System,,0,0,14,,,,CRM,2025-11
E0016906,Processing Error,2025-11-01,2025-11-06,Closed,New York,Americas,Operations,Discretionary,Low,System,,0,0,14,,,,Monitoring Tool,2025-11
E0016907,Processing Error,2025-11-01,,Open,New York,Americas,Operations,Execution-only,High,Third-party,,0,0,14,,,,Workflow,2025-11
E0016908,High-Risk Transaction,2025-11-01,2025-11-07,Closed,New York,Americas,Operations,Execution-only,Low,Manual,278820.4536570276,0,1,10,,,,Core Banking,2025-11
E0016909,Reconciliation Break,2025-11-01,2025-11-09,Closed,New York,Americas,Operations,Execution-only,Low,System,10269.810511169302,0,0,7,,,,Core Banking,2025-11
E0016910,Reconciliation Break,2025-11-01,2025-11-25,Closed,New York,Americas,Operations,Lombard Lending,High,System,87611.21440256423,0,0,7,,,,Email Intake,2025-11
E0016911,Data Quality Issue,2025-11-01,2025-11-05,Closed,New York,Americas,Client Onboarding,Lombard Lending,Low,Third-party,21593.575957364617,0,0,14,,,,Email Intake,2025-11
E0016912,High-Risk Transaction,2025-11-01,2025-11-20,Closed,New York,Americas,Client Onboarding,Structured Products,High,Policy/Guidance,114706.93167929335,0,0,10,,,,Email Intake,2025-11
E0016913,Data Quality Issue,2025-11-01,2025-11-06,Closed,Singapore,APAC,Front Office,Discretionary,Medium,System,,0,0,14,,,,Core Banking,2025-11
E0016914,Processing Error,2025-11-01,2025-11-19,Closed,Singapore,APAC,Operations,Discretionary,High,Third-party,36363.22294341942,0,0,14,,,,Monitoring Tool,2025-11
E0016915,Processing Error,2025-11-01,2025-11-09,Closed,Singapore,APAC,Operations,Lombard Lending,Medium,Process,,0,0,14,,,,Workflow,2025-11
E0016916,Reconciliation Break,2025-11-01,2025-11-13,Closed,Singapore,APAC,Front Office,Structured Products,Medium,Third-party,56202.20560492599,0,0,7,,,,Email Intake,2025-11
E0016917,Limit Breach,2025-11-01,2025-11-17,Closed,Singapore,APAC,Front Office,Structured Products,Medium,Data,175178.31717916878,0,0,10,,,,CRM,2025-11
E0016918,High-Risk Transaction,2025-11-01,2025-11-03,Closed,Singapore,APAC,Client Onboarding,Structured Products,Low,Manual,56437.757969428174,0,0,10,,,,Email Intake,2025-11
E0016919,High-Risk Transaction,2025-11-01,2025-12-17,Closed,Hong Kong,APAC,Front Office,Discretionary,Critical,Data,27735.546910263736,0,0,10,,,,CRM,2025-11
E0016920,Processing Error,2025-11-01,2025-11-05,Closed,Hong Kong,APAC,Operations,Execution-only,Low,Process,,0,1,14,,,,Email Intake,2025-11
E0016921,Reconciliation Break,2025-11-01,2025-11-25,Closed,Hong Kong,APAC,Operations,Lombard Lending,High,Process,10977.514947979196,0,1,7,,,,CRM,2025-11
E0016922,Limit Breach,2025-11-02,,Open,Zurich,EMEA,Front Office,Advisory,Low,Third-party,94046.30689344685,0,1,10,,,,Workflow,2025-11
E0016923,Processing Error,2025-11-02,2025-11-13,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Process,,0,0,14,,,,Email Intake,2025-11
E0016924,KYC Review Overdue,2025-11-02,2025-11-07,Closed,Zurich,EMEA,Operations,Execution-only,Low,System,,0,0,30,2025-12-02,,Affluent,Workflow,2025-11
E0016925,Incident,2025-11-02,2025-12-29,Closed,Geneva,EMEA,Operations,Advisory,Critical,System,,0,0,30,,,,Email Intake,2025-11
E0016926,Overdue Task,2025-11-02,2025-11-09,Closed,Geneva,EMEA,Front Office,Execution-only,Low,Manual,,0,0,7,2025-11-09,,Affluent,Workflow,2025-11
E0016927,Processing Error,2025-11-02,2025-11-05,Closed,Geneva,EMEA,Operations,Structured Products,Low,System,,0,0,14,,,,CRM,2025-11
E0016928,High-Risk Transaction,2025-11-02,2025-11-05,Closed,London,EMEA,Front Office,Advisory,Low,System,140832.37061224954,0,0,10,,,,Workflow,2025-11
E0016929,Processing Error,2025-11-02,2025-11-03,Closed,London,EMEA,Operations,Advisory,Low,System,,0,0,14,,,,Email Intake,2025-11
E0016930,Processing Error,2025-11-02,2025-11-23,Closed,London,EMEA,Operations,Advisory,High,Process,20120.87612362769,0,1,14,,,,Email Intake,2025-11
E0016931,Reconciliation Break,2025-11-02,2025-11-06,Closed,London,EMEA,Operations,Advisory,Low,Third-party,55058.59082183428,0,0,7,,,,Monitoring Tool,2025-11
E0016932,High-Risk Transaction,2025-11-02,2025-11-13,Closed,London,EMEA,Front Office,Discretionary,Low,Data,46308.00757958577,0,0,10,,,,CRM,2025-11
E0016933,Incident,2025-11-02,2025-11-10,Closed,London,EMEA,Operations,Discretionary,Low,Data,9243.695893834945,0,0,30,,,,Core Banking,2025-11
E0016934,Processing Error,2025-11-02,2025-11-07,Closed,London,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,Workflow,2025-11
E0016935,Processing Error,2025-11-02,,Open,London,EMEA,Operations,Discretionary,Medium,Third-party,,0,0,14,,,,Core Banking,2025-11
E0016936,Incident,2025-11-02,2025-12-02,Closed,London,EMEA,Operations,Execution-only,High,System,,0,0,30,,,,Email Intake,2025-11
E0016937,Processing Error,2025-11-02,2025-11-16,Closed,London,EMEA,Operations,Execution-only,High,Policy/Guidance,,0,0,14,,,,Core Banking,2025-11
E0016938,Processing Error,2025-11-02,2025-11-05,Closed,London,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Core Banking,2025-11
E0016939,Processing Error,2025-11-02,,Open,London,EMEA,Operations,Execution-only,Medium,Process,,0,0,14,,,,Email Intake,2025-11
E0016940,Reconciliation Break,2025-11-02,2025-11-27,Closed,London,EMEA,Operations,Execution-only,High,Process,105813.7177493521,0,0,7,,,,Workflow,2025-11
E0016941,High-Risk Transaction,2025-11-02,2025-11-27,Closed,London,EMEA,Front Office,Lombard Lending,High,Process,122271.51353289442,0,0,10,,,,Email Intake,2025-11
E0016942,High-Risk Transaction,2025-11-02,2025-11-09,Closed,London,EMEA,Front Office,Structured Products,Low,Process,85247.25452426118,0,0,10,,,,Core Banking,2025-11
E0016943,High-Risk Transaction,2025-11-02,2025-12-27,Closed,New York,Americas,Front Office,Advisory,Critical,Process,26118.9892500114,0,0,10,,,,Core Banking,2025-11
E0016944,Reconciliation Break,2025-11-02,2025-11-02,Closed,New York,Americas,Front Office,Advisory,Low,Process,49208.875137826064,0,0,7,,,,CRM,2025-11
E0016945,Reconciliation Break,2025-11-02,2025-11-17,Closed,New York,Americas,Operations,Discretionary,Medium,System,22070.47240191863,0,0,7,,,,Email Intake,2025-11
E0016946,Reconciliation Break,2025-11-02,,Open,New York,Americas,Operations,Discretionary,Critical,Manual,29044.805282959886,0,0,7,,,,Core Banking,2025-11
E0016947,High-Risk Transaction,2025-11-02,2025-11-27,Closed,New York,Americas,Front Office,Execution-only,High,System,87735.94033456141,0,0,10,,,,Workflow,2025-11
E0016948,Processing Error,2025-11-02,,Open,New York,Americas,Operations,Execution-only,High,Process,,0,0,14,,,,Email Intake,2025-11
E0016949,Processing Error,2025-11-02,2025-11-04,Closed,New York,Americas,Operations,Lombard Lending,Low,Policy/Guidance,21768.46784636704,0,0,14,,,,Email Intake,2025-11
E0016950,Processing Error,2025-11-02,2025-11-13,Closed,New York,Americas,Operations,Lombard Lending,Low,System,,0,0,14,,,,CRM,2025-11
E0016951,Processing Error,2025-11-02,2025-11-08,Closed,Singapore,APAC,Operations,Execution-only,Low,Manual,,0,0,14,,,,Monitoring Tool,2025-11
E0016952,High-Risk Transaction,2025-11-02,2025-11-13,Closed,Singapore,APAC,Front Office,Structured Products,Medium,Process,24049.312765054594,0,1,10,,,,CRM,2025-11
E0016953,Reconciliation Break,2025-11-02,2025-11-11,Closed,Hong Kong,APAC,Front Office,Advisory,Low,Policy/Guidance,21386.011797733336,0,0,7,,,,Email Intake,2025-11
E0016954,Incident,2025-11-02,2025-11-11,Closed,Hong Kong,APAC,Operations,Discretionary,Low,Policy/Guidance,6902.067966153758,0,0,30,,,,Monitoring Tool,2025-11
E0016955,Processing Error,2025-11-02,2025-11-03,Closed,Hong Kong,APAC,Operations,Execution-only,Low,Manual,,0,1,14,,,,Workflow,2025-11
E0016956,Incident,2025-11-03,2025-11-10,Closed,Zurich,EMEA,Front Office,Advisory,Low,Manual,,0,0,30,,,,Core Banking,2025-11
E0016957,Processing Error,2025-11-03,2025-11-20,Closed,Zurich,EMEA,Operations,Discretionary,Medium,Process,,0,0,14,,,,CRM,2025-11
E0016958,High-Risk Transaction,2025-11-03,2025-11-26,Closed,Zurich,EMEA,Front Office,Execution-only,Medium,Process,113932.00205888839,0,0,10,,,,CRM,2025-11
E0016959,High-Risk Transaction,2025-11-03,,Open,Zurich,EMEA,Front Office,Execution-only,High,Policy/Guidance,436006.0340829838,0,0,10,,,,Core Banking,2025-11
E0016960,Processing Error,2025-11-03,2025-11-27,Closed,Zurich,EMEA,Operations,Execution-only,High,System,6773.255492515911,0,1,14,,,,Workflow,2025-11
E0016961,Processing Error,2025-11-03,2025-11-03,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Manual,,0,0,14,,,,Core Banking,2025-11
E0016962,Reconciliation Break,2025-11-03,2025-11-09,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Policy/Guidance,165082.26333000715,0,0,7,,,,CRM,2025-11
E0016963,Reconciliation Break,2025-11-03,2025-11-08,Closed,Zurich,EMEA,Compliance & Controls,Lombard Lending,Low,Process,78284.83177804714,0,0,7,,,,Monitoring Tool,2025-11
E0016964,Limit Breach,2025-11-03,2025-11-19,Closed,Geneva,EMEA,Front Office,Advisory,Medium,System,15008.010160817339,0,0,10,,,,Core Banking,2025-11
E0016965,Incident,2025-11-03,2025-11-09,Closed,Geneva,EMEA,Operations,Advisory,Low,System,23940.69728349433,1,0,30,,,,Email Intake,2025-11
E0016966,Processing Error,2025-11-03,2025-11-19,Closed,Geneva,EMEA,Operations,Discretionary,High,System,,0,0,14,,,,CRM,2025-11
E0016967,High-Risk Transaction,2025-11-03,2025-12-19,Closed,Geneva,EMEA,Front Office,Execution-only,Critical,System,9140.676956043491,0,0,10,,,,Monitoring Tool,2025-11
E0016968,Processing Error,2025-11-03,2025-11-07,Closed,Geneva,EMEA,Operations,Execution-only,Medium,Manual,,0,0,14,,,,Workflow,2025-11
E0016969,Processing Error,2025-11-03,2025-11-03,Closed,Geneva,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,CRM,2025-11
E0016970,KYC Review Overdue,2025-11-03,2025-11-08,Closed,Geneva,EMEA,Front Office,Lombard Lending,Low,Third-party,,0,0,30,2025-12-03,,UHNW,Email Intake,2025-11
E0016971,Processing Error,2025-11-03,2025-11-19,Closed,Geneva,EMEA,Operations,Lombard Lending,High,Data,,0,0,14,,,,Email Intake,2025-11
E0016972,Limit Breach,2025-11-03,2025-12-04,Closed,Geneva,EMEA,Operations,Structured Products,High,Process,157944.46246406733,0,0,10,,,,Workflow,2025-11
E0016973,Data Quality Issue,2025-11-03,2025-11-06,Closed,Geneva,EMEA,Client Onboarding,Structured Products,Low,Manual,,0,0,14,,,,Workflow,2025-11
E0016974,High-Risk Transaction,2025-11-03,2025-11-05,Closed,London,EMEA,Front Office,Advisory,Low,System,13773.73342170801,0,0,10,,,,Monitoring Tool,2025-11
E0016975,Processing Error,2025-11-03,2025-11-07,Closed,London,EMEA,Operations,Advisory,Low,Third-party,,0,0,14,,,,Email Intake,2025-11
E0016976,Processing Error,2025-11-03,2025-11-14,Closed,London,EMEA,Operations,Advisory,Medium,Third-party,,0,0,14,,,,CRM,2025-11
E0016977,Reconciliation Break,2025-11-03,2025-11-30,Closed,London,EMEA,Operations,Advisory,High,System,31807.041346979506,0,0,7,,,,CRM,2025-11
E0016978,Limit Breach,2025-11-03,2025-11-17,Closed,London,EMEA,Front Office,Discretionary,Medium,Process,241365.86616300512,0,0,10,,,,Core Banking,2025-11
E0016979,High-Risk Transaction,2025-11-03,2025-11-08,Closed,London,EMEA,Front Office,Execution-only,Low,System,28188.12860020916,0,0,10,,,,CRM,2025-11
E0016980,High-Risk Transaction,2025-11-03,2025-11-07,Closed,London,EMEA,Front Office,Execution-only,Low,Manual,220201.16853716256,0,0,10,,,,Email Intake,2025-11
E0016981,Reconciliation Break,2025-11-03,2025-11-24,Closed,London,EMEA,Front Office,Execution-only,High,Policy/Guidance,17199.023053869652,0,0,7,,,,Core Banking,2025-11
E0016982,Incident,2025-11-03,2025-12-06,Closed,London,EMEA,Operations,Execution-only,High,System,,0,0,30,,,,Monitoring Tool,2025-11
E0016983,Processing Error,2025-11-03,2025-11-03,Closed,London,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,CRM,2025-11
E0016984,Processing Error,2025-11-03,2025-11-21,Closed,London,EMEA,Operations,Execution-only,High,System,,0,0,14,,,,Workflow,2025-11
E0016985,Data Quality Issue,2025-11-03,2025-11-12,Closed,London,EMEA,Client Onboarding,Execution-only,Medium,Policy/Guidance,28068.319444263296,0,2,14,,,,Workflow,2025-11
E0016986,Reconciliation Break,2025-11-03,2025-11-28,Closed,London,EMEA,Front Office,Lombard Lending,High,System,23453.249707281728,0,0,7,,,,Core Banking,2025-11
E0016987,Incident,2025-11-03,2025-11-12,Closed,London,EMEA,Client Onboarding,Lombard Lending,Low,System,,0,0,30,,,,Workflow,2025-11
E0016988,Processing Error,2025-11-03,2025-11-04,Closed,London,EMEA,Front Office,Structured Products,Low,System,13203.414546607195,0,0,14,,,,Email Intake,2025-11
E0016989,Incident,2025-11-03,2025-11-12,Closed,London,EMEA,Operations,Structured Products,Medium,System,,0,0,30,,,,Email Intake,2025-11
E0016990,Processing Error,2025-11-03,2025-11-11,Closed,London,EMEA,Operations,Structured Products,Low,Data,23691.220202085035,0,0,14,,,,Workflow,2025-11
E0016991,Processing Error,2025-11-03,2025-11-13,Closed,London,EMEA,Operations,Structured Products,Medium,Process,,0,0,14,,,,Monitoring Tool,2025-11
E0016992,Processing Error,2025-11-03,2025-11-04,Closed,London,EMEA,Client Onboarding,Structured Products,Low,Policy/Guidance,,0,1,14,,,,CRM,2025-11
E0016993,Data Quality Issue,2025-11-03,2025-11-03,Closed,New York,Americas,Compliance & Controls,Advisory,Low,Process,,0,0,14,,,,Email Intake,2025-11
E0016994,Processing Error,2025-11-03,2025-11-16,Closed,New York,Americas,Front Office,Discretionary,High,Third-party,,0,0,14,,,,Core Banking,2025-11
E0016995,Limit Breach,2025-11-03,,Open,New York,Americas,Front Office,Discretionary,Medium,Manual,35871.16772576724,0,0,10,,,,Email Intake,2025-11
E0016996,Processing Error,2025-11-03,,Open,New York,Americas,Operations,Discretionary,High,Manual,,0,0,14,,,,CRM,2025-11
E0016997,Processing Error,2025-11-03,2025-11-14,Closed,New York,Americas,Operations,Discretionary,Medium,Manual,,0,0,14,,,,Core Banking,2025-11
E0016998,Incident,2025-11-03,2025-11-19,Closed,New York,Americas,Operations,Execution-only,Medium,Process,,1,0,30,,,,CRM,2025-11
E0016999,Processing Error,2025-11-03,2025-11-12,Closed,New York,Americas,Operations,Execution-only,Medium,Manual,,0,0,14,,,,Monitoring Tool,2025-11
E0017000,Reconciliation Break,2025-11-03,2025-11-03,Closed,New York,Americas,Operations,Lombard Lending,Low,System,71157.79812285313,0,0,7,,,,Monitoring Tool,2025-11
E0017001,Reconciliation Break,2025-11-03,2025-11-13,Closed,New York,Americas,Operations,Lombard Lending,Medium,Manual,30158.897428266642,0,0,7,,,,Core Banking,2025-11
E0017002,Incident,2025-11-03,2025-11-16,Closed,New York,Americas,Compliance & Controls,Lombard Lending,Medium,Manual,,0,1,30,,,,Monitoring Tool,2025-11
E0017003,High-Risk Transaction,2025-11-03,2025-11-13,Closed,New York,Americas,Front Office,Structured Products,Medium,System,105416.60852637039,0,1,10,,,,Email Intake,2025-11
E0017004,Processing Error,2025-11-03,2025-11-28,Closed,New York,Americas,Operations,Structured Products,High,Process,,0,0,14,,,,Core Banking,2025-11
E0017005,High-Risk Transaction,2025-11-03,2025-11-07,Closed,Singapore,APAC,Front Office,Advisory,Low,Manual,422021.17225617275,0,0,10,,,,Email Intake,2025-11
E0017006,Data Quality Issue,2025-11-03,,Open,Singapore,APAC,Client Onboarding,Advisory,High,Manual,,0,0,14,,,,Core Banking,2025-11
E0017007,Processing Error,2025-11-03,,Open,Singapore,APAC,Operations,Discretionary,High,Process,,0,0,14,,,,CRM,2025-11
E0017008,Processing Error,2025-11-03,2025-11-08,Closed,Singapore,APAC,Operations,Discretionary,Low,Manual,,0,0,14,,,,CRM,2025-11
E0017009,Processing Error,2025-11-03,2025-11-10,Closed,Singapore,APAC,Compliance & Controls,Discretionary,Medium,Policy/Guidance,,0,1,14,,,,Core Banking,2025-11
E0017010,High-Risk Transaction,2025-11-03,2025-11-20,Closed,Singapore,APAC,Front Office,Execution-only,Medium,Process,170122.64937548968,0,0,10,,,,Workflow,2025-11
E0017011,Processing Error,2025-11-03,,Open,Singapore,APAC,Operations,Execution-only,Medium,Process,,0,0,14,,,,Email Intake,2025-11
E0017012,Data Quality Issue,2025-11-03,2025-11-08,Closed,Singapore,APAC,Operations,Execution-only,Low,Manual,,0,0,14,,,,Monitoring Tool,2025-11
E0017013,Incident,2025-11-03,2025-11-20,Closed,Singapore,APAC,Compliance & Controls,Execution-only,Medium,Process,,0,0,30,,,,Monitoring Tool,2025-11
E0017014,High-Risk Transaction,2025-11-03,2025-11-13,Closed,Singapore,APAC,Front Office,Lombard Lending,Low,Policy/Guidance,44244.8030288657,0,0,10,,,,Monitoring Tool,2025-11
E0017016,KYC Review Overdue,2025-11-03,2025-11-12,Closed,Hong Kong,APAC,Client Onboarding,Advisory,Medium,Policy/Guidance,,0,0,30,2025-12-03,,Affluent,Workflow,2025-11
E0017017,High-Risk Transaction,2025-11-03,2025-12-03,Closed,Hong Kong,APAC,Front Office,Discretionary,High,Third-party,948505.1508403326,0,0,10,,,,Core Banking,2025-11
E0017018,Reconciliation Break,2025-11-03,2025-11-15,Closed,Hong Kong,APAC,Operations,Discretionary,Medium,Process,47421.76046489534,0,0,7,,,,Core Banking,2025-11
E0017019,High-Risk Transaction,2025-11-03,2025-11-17,Closed,Hong Kong,APAC,Front Office,Execution-only,Medium,Third-party,76694.82805470933,0,0,10,,,,Monitoring Tool,2025-11
E0017020,KYC Review Overdue,2025-11-03,2025-11-13,Closed,Hong Kong,APAC,Client Onboarding,Lombard Lending,Medium,Manual,,0,0,30,2025-12-03,,UHNW,Monitoring Tool,2025-11
E0017021,Processing Error,2025-11-03,2025-11-07,Closed,Hong Kong,APAC,Operations,Structured Products,Low,System,,0,0,14,,,,CRM,2025-11
E0017022,Processing Error,2025-11-04,2025-11-17,Closed,Zurich,EMEA,Operations,Advisory,Medium,Policy/Guidance,,0,0,14,,,,Core Banking,2025-11
E0017023,High-Risk Transaction,2025-11-04,2025-11-13,Closed,Zurich,EMEA,Operations,Advisory,Low,Process,13416.568444546958,0,0,10,,,,Email Intake,2025-11
E0017024,High-Risk Transaction,2025-11-04,2025-12-02,Closed,Zurich,EMEA,Front Office,Execution-only,High,Third-party,53390.4015260483,0,0,10,,,,Email Intake,2025-11
E0017025,High-Risk Transaction,2025-11-04,2025-11-14,Closed,Zurich,EMEA,Front Office,Execution-only,Medium,Process,22967.81886141288,0,0,10,,,,CRM,2025-11
E0017026,Processing Error,2025-11-04,2025-11-11,Closed,Zurich,EMEA,Operations,Execution-only,Medium,Third-party,28460.023001045494,0,0,14,,,,Monitoring Tool,2025-11
E0017027,Processing Error,2025-11-04,2025-11-07,Closed,Zurich,EMEA,Operations,Execution-only,Low,Manual,,0,0,14,,,,Core Banking,2025-11
E0017028,High-Risk Transaction,2025-11-04,2025-11-07,Closed,Zurich,EMEA,Operations,Execution-only,Low,Policy/Guidance,49729.15599898479,0,1,10,,,,Email Intake,2025-11
E0017029,Processing Error,2025-11-04,,Open,Zurich,EMEA,Operations,Lombard Lending,Low,Third-party,,0,0,14,,,,Monitoring Tool,2025-11
E0017030,Reconciliation Break,2025-11-04,2025-11-29,Closed,Zurich,EMEA,Operations,Lombard Lending,High,Data,26824.121395531918,0,0,7,,,,Workflow,2025-11
E0017031,Incident,2025-11-04,2025-11-06,Closed,Geneva,EMEA,Front Office,Discretionary,Low,System,18785.824456573075,0,0,30,,,,Core Banking,2025-11
E0017032,Processing Error,2025-11-04,2025-11-22,Closed,Geneva,EMEA,Front Office,Discretionary,High,Policy/Guidance,,0,0,14,,,,CRM,2025-11
E0017033,High-Risk Transaction,2025-11-04,2025-11-13,Closed,Geneva,EMEA,Front Office,Execution-only,Low,System,173915.07100012872,0,0,10,,,,CRM,2025-11
E0017034,Processing Error,2025-11-04,2025-11-08,Closed,Geneva,EMEA,Operations,Execution-only,Medium,Third-party,,0,0,14,,,,Workflow,2025-11
E0017035,Incident,2025-11-04,2025-12-07,Closed,London,EMEA,Front Office,Advisory,High,Process,,1,0,30,,,,Monitoring Tool,2025-11
E0017036,Processing Error,2025-11-04,2025-11-07,Closed,London,EMEA,Front Office,Advisory,Low,System,,0,0,14,,,,Workflow,2025-11
E0017037,Processing Error,2025-11-04,2025-11-13,Closed,London,EMEA,Front Office,Advisory,Low,Process,,0,0,14,,,,Monitoring Tool,2025-11
E0017038,Incident,2025-11-04,2025-11-11,Closed,London,EMEA,Operations,Advisory,Low,Manual,,1,0,30,,,,Core Banking,2025-11
E0017039,Processing Error,2025-11-04,2025-11-27,Closed,London,EMEA,Operations,Advisory,High,System,,0,0,14,,,,Monitoring Tool,2025-11
E0017040,Data Quality Issue,2025-11-04,2025-11-13,Closed,London,EMEA,Operations,Advisory,Medium,System,,0,1,14,,,,CRM,2025-11
E0017041,High-Risk Transaction,2025-11-04,2025-11-04,Closed,London,EMEA,Front Office,Execution-only,Low,Process,115790.02637890459,0,0,10,,,,Workflow,2025-11
E0017042,Limit Breach,2025-11-04,2025-12-05,Closed,London,EMEA,Front Office,Execution-only,High,Third-party,16299.248988956808,0,0,10,,,,Monitoring Tool,2025-11
E0017043,Incident,2025-11-04,2025-11-04,Closed,London,EMEA,Operations,Execution-only,Low,Manual,,0,0,30,,,,Email Intake,2025-11
E0017044,Data Quality Issue,2025-11-04,2025-11-13,Closed,London,EMEA,Operations,Execution-only,Medium,System,,0,0,14,,,,Workflow,2025-11
E0017045,Data Quality Issue,2025-11-04,2025-11-26,Closed,London,EMEA,Client Onboarding,Execution-only,High,System,,0,0,14,,,,CRM,2025-11
E0017046,Processing Error,2025-11-04,2025-11-05,Closed,London,EMEA,Operations,Lombard Lending,Low,Data,,0,0,14,,,,Workflow,2025-11
E0017047,Processing Error,2025-11-04,2025-11-09,Closed,London,EMEA,Operations,Structured Products,Low,Process,,0,0,14,,,,Email Intake,2025-11
E0017048,Processing Error,2025-11-04,2025-11-08,Closed,London,EMEA,Operations,Structured Products,Low,Process,,0,0,14,,,,Monitoring Tool,2025-11
E0017049,Processing Error,2025-11-04,2025-11-13,Closed,New York,Americas,Operations,Advisory,Medium,Third-party,,0,0,14,,,,Monitoring Tool,2025-11
E0017050,High-Risk Transaction,2025-11-04,2025-11-08,Closed,New York,Americas,Operations,Advisory,Low,Manual,55935.769643787615,0,0,10,,,,CRM,2025-11
E0017051,Overdue Task,2025-11-04,2025-11-07,Closed,New York,Americas,Compliance & Controls,Advisory,Low,System,,0,0,7,2025-11-11,,HNW,CRM,2025-11
