YearMonth,Region,BookingLocation,Team,Product,KRI_ID,KRI_Value
2025-10,APAC,Singapore,Client Onboarding,Discretionary,KRI_11,0.0
2025-10,APAC,Singapore,Client Onboarding,Execution-only,KRI_11,0.0
2025-10,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-10,APAC,Singapore,Client Onboarding,Structured Products,KRI_11,0.0
2025-10,APAC,Singapore,Compliance & Controls,Advisory,KRI_11,0.0
2025-10,APAC,Singapore,Compliance & Controls,Discretionary,KRI_11,0.0
2025-10,APAC,Singapore,Compliance & Controls,Execution-only,KRI_11,0.0
2025-10,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-10,APAC,Singapore,Compliance & Controls,Structured Products,KRI_11,0.0
2025-10,APAC,Singapore,Front Office,Advisory,KRI_11,0.05994125756758376
2025-10,APAC,Singapore,Front Office,Discretionary,KRI_11,0.0
2025-10,APAC,Singapore,Front Office,Execution-only,KRI_11,0.12713480527185658
2025-10,APAC,Singapore,Front Office,Lombard Lending,KRI_11,0.09921619208254787
2025-10,APAC,Singapore,Front Office,Structured Products,KRI_11,0.0
2025-10,APAC,Singapore,Operations,Advisory,KRI_11,0.0
2025-10,APAC,Singapore,Operations,Discretionary,KRI_11,0.13452613170108293
2025-10,APAC,Singapore,Operations,Execution-only,KRI_11,0.0
2025-10,APAC,Singapore,Operations,Lombard Lending,KRI_11,0.0
2025-10,APAC,Singapore,Operations,Structured Products,KRI_11,0.0
2025-10,Americas,New York,Client Onboarding,Advisory,KRI_11,0.0
2025-10,Americas,New York,Client Onboarding,Discretionary,KRI_11,0.0
2025-10,Americas,New York,Client Onboarding,Execution-only,KRI_11,0.0
2025-10,Americas,New York,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-10,Americas,New York,Client Onboarding,Structured Products,KRI_11,0.0
2025-10,Americas,New York,Compliance & Controls,Advisory,KRI_11,0.0
2025-10,Americas,New York,Compliance & Controls,Discretionary,KRI_11,0.0
2025-10,Americas,New York,Compliance & Controls,Execution-only,KRI_11,0.0
2025-10,Americas,New York,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-10,Americas,New York,Compliance & Controls,Structured Products,KRI_11,0.0
2025-10,Americas,New York,Front Office,Advisory,KRI_11,0.09641342074816814
2025-10,Americas,New York,Front Office,Discretionary,KRI_11,0.3106968486462494
2025-10,Americas,New York,Front Office,Execution-only,KRI_11,0.034777770049384434
2025-10,Americas,New York,Front Office,Lombard Lending,KRI_11,0.08216926869350863
2025-10,Americas,New York,Front Office,Structured Products,KRI_11,0.12116806009935781
2025-10,Americas,New York,Operations,Advisory,KRI_11,0.0
2025-10,Americas,New York,Operations,Discretionary,KRI_11,0.0
2025-10,Americas,New York,Operations,Execution-only,KRI_11,0.0
2025-10,Americas,New York,Operations,Lombard Lending,KRI_11,0.09762764814995606
2025-10,Americas,New York,Operations,Structured Products,KRI_11,0.0
2025-10,EMEA,Geneva,Client Onboarding,Advisory,KRI_11,0.0
2025-10,EMEA,Geneva,Client Onboarding,Discretionary,KRI_11,0.20300446609825415
2025-10,EMEA,Geneva,Client Onboarding,Execution-only,KRI_11,0.0
2025-10,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Geneva,Client Onboarding,Structured Products,KRI_11,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Advisory,KRI_11,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_11,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_11,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_11,0.9699321047526673
2025-10,EMEA,Geneva,Front Office,Advisory,KRI_11,0.0
2025-10,EMEA,Geneva,Front Office,Discretionary,KRI_11,0.05055611729019211
2025-10,EMEA,Geneva,Front Office,Execution-only,KRI_11,0.0
2025-10,EMEA,Geneva,Front Office,Lombard Lending,KRI_11,0.1857527630723507
2025-10,EMEA,Geneva,Front Office,Structured Products,KRI_11,0.2806229830223095
2025-10,EMEA,Geneva,Operations,Advisory,KRI_11,0.0
2025-10,EMEA,Geneva,Operations,Discretionary,KRI_11,0.0
2025-10,EMEA,Geneva,Operations,Execution-only,KRI_11,0.0
2025-10,EMEA,Geneva,Operations,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Geneva,Operations,Structured Products,KRI_11,0.17176228100309174
2025-10,EMEA,London,Client Onboarding,Advisory,KRI_11,0.0
2025-10,EMEA,London,Client Onboarding,Discretionary,KRI_11,0.0
2025-10,EMEA,London,Client Onboarding,Execution-only,KRI_11,0.0
2025-10,EMEA,London,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-10,EMEA,London,Client Onboarding,Structured Products,KRI_11,0.0
2025-10,EMEA,London,Compliance & Controls,Advisory,KRI_11,0.0
2025-10,EMEA,London,Compliance & Controls,Discretionary,KRI_11,0.0
2025-10,EMEA,London,Compliance & Controls,Execution-only,KRI_11,0.0
2025-10,EMEA,London,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-10,EMEA,London,Compliance & Controls,Structured Products,KRI_11,0.0
2025-10,EMEA,London,Front Office,Advisory,KRI_11,0.0
2025-10,EMEA,London,Front Office,Discretionary,KRI_11,0.11719207781553967
2025-10,EMEA,London,Front Office,Execution-only,KRI_11,0.09212061659399373
2025-10,EMEA,London,Front Office,Lombard Lending,KRI_11,0.14288776166321354
2025-10,EMEA,London,Front Office,Structured Products,KRI_11,0.21793614470960007
2025-10,EMEA,London,Operations,Advisory,KRI_11,0.0
2025-10,EMEA,London,Operations,Discretionary,KRI_11,0.0
2025-10,EMEA,London,Operations,Execution-only,KRI_11,0.0
2025-10,EMEA,London,Operations,Lombard Lending,KRI_11,0.08819897689186805
2025-10,EMEA,London,Operations,Structured Products,KRI_11,0.0
2025-10,EMEA,Zurich,Client Onboarding,Advisory,KRI_11,0.0
2025-10,EMEA,Zurich,Client Onboarding,Discretionary,KRI_11,0.0
2025-10,EMEA,Zurich,Client Onboarding,Execution-only,KRI_11,0.0
2025-10,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Zurich,Client Onboarding,Structured Products,KRI_11,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Advisory,KRI_11,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_11,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_11,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_11,0.0
2025-10,EMEA,Zurich,Front Office,Advisory,KRI_11,0.07005499316963817
2025-10,EMEA,Zurich,Front Office,Discretionary,KRI_11,0.06374298827129016
2025-10,EMEA,Zurich,Front Office,Execution-only,KRI_11,0.075314437777722
2025-10,EMEA,Zurich,Front Office,Lombard Lending,KRI_11,0.1188001188001188
2025-10,EMEA,Zurich,Front Office,Structured Products,KRI_11,0.08916629514043692
2025-10,EMEA,Zurich,Operations,Advisory,KRI_11,0.0
2025-10,EMEA,Zurich,Operations,Discretionary,KRI_11,0.0
2025-10,EMEA,Zurich,Operations,Execution-only,KRI_11,0.0
2025-10,EMEA,Zurich,Operations,Lombard Lending,KRI_11,0.0
2025-10,EMEA,Zurich,Operations,Structured Products,KRI_11,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Advisory,KRI_11,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_11,0.0
2025-11,APAC,Hong Kong,Front Office,Advisory,KRI_11,0.1321091221348834
2025-11,APAC,Hong Kong,Front Office,Discretionary,KRI_11,0.06066488716330988
2025-11,APAC,Hong Kong,Front Office,Execution-only,KRI_11,0.0940512579355749
2025-11,APAC,Hong Kong,Front Office,Lombard Lending,KRI_11,0.0
2025-11,APAC,Hong Kong,Front Office,Structured Products,KRI_11,0.8235875473562839
2025-11,APAC,Hong Kong,Operations,Advisory,KRI_11,0.0
2025-11,APAC,Hong Kong,Operations,Discretionary,KRI_11,0.0
2025-11,APAC,Hong Kong,Operations,Execution-only,KRI_11,0.1189131339556454
2025-11,APAC,Hong Kong,Operations,Lombard Lending,KRI_11,0.0
2025-11,APAC,Hong Kong,Operations,Structured Products,KRI_11,0.0
2025-11,APAC,Singapore,Client Onboarding,Advisory,KRI_11,0.0
2025-11,APAC,Singapore,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,APAC,Singapore,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,APAC,Singapore,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,APAC,Singapore,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,APAC,Singapore,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,APAC,Singapore,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,APAC,Singapore,Compliance & Controls,Structured Products,KRI_11,0.0
2025-11,APAC,Singapore,Front Office,Advisory,KRI_11,0.06085686465433301
2025-11,APAC,Singapore,Front Office,Discretionary,KRI_11,0.05598477214197738
2025-11,APAC,Singapore,Front Office,Execution-only,KRI_11,0.08705114254624592
2025-11,APAC,Singapore,Front Office,Lombard Lending,KRI_11,0.20403999183840033
2025-11,APAC,Singapore,Front Office,Structured Products,KRI_11,0.154273372415921
2025-11,APAC,Singapore,Operations,Advisory,KRI_11,0.0
2025-11,APAC,Singapore,Operations,Discretionary,KRI_11,0.0
2025-11,APAC,Singapore,Operations,Execution-only,KRI_11,0.054010261949770454
2025-11,APAC,Singapore,Operations,Lombard Lending,KRI_11,0.12879958784131892
2025-11,APAC,Singapore,Operations,Structured Products,KRI_11,0.0
2025-11,Americas,New York,Client Onboarding,Advisory,KRI_11,0.0
2025-11,Americas,New York,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,Americas,New York,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,Americas,New York,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,Americas,New York,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,Americas,New York,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,Americas,New York,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,Americas,New York,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,Americas,New York,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,Americas,New York,Compliance & Controls,Structured Products,KRI_11,0.0
2025-11,Americas,New York,Front Office,Advisory,KRI_11,0.15081439774783834
2025-11,Americas,New York,Front Office,Discretionary,KRI_11,0.04503490204908804
2025-11,Americas,New York,Front Office,Execution-only,KRI_11,0.1404543698865831
2025-11,Americas,New York,Front Office,Lombard Lending,KRI_11,0.0
2025-11,Americas,New York,Front Office,Structured Products,KRI_11,0.3715630418627694
2025-11,Americas,New York,Operations,Advisory,KRI_11,0.0626017278076875
2025-11,Americas,New York,Operations,Discretionary,KRI_11,0.05628729032984352
2025-11,Americas,New York,Operations,Execution-only,KRI_11,0.04380585246188891
2025-11,Americas,New York,Operations,Lombard Lending,KRI_11,0.10251153254741159
2025-11,Americas,New York,Operations,Structured Products,KRI_11,0.154273372415921
2025-11,EMEA,Geneva,Client Onboarding,Advisory,KRI_11,0.0
2025-11,EMEA,Geneva,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,EMEA,Geneva,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,EMEA,Geneva,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_11,0.0
2025-11,EMEA,Geneva,Front Office,Advisory,KRI_11,0.05738880918220947
2025-11,EMEA,Geneva,Front Office,Discretionary,KRI_11,0.051639555899819264
2025-11,EMEA,Geneva,Front Office,Execution-only,KRI_11,0.1218026796589525
2025-11,EMEA,Geneva,Front Office,Lombard Lending,KRI_11,0.18761726078799248
2025-11,EMEA,Geneva,Front Office,Structured Products,KRI_11,0.0
2025-11,EMEA,Geneva,Operations,Advisory,KRI_11,0.0713063320022818
2025-11,EMEA,Geneva,Operations,Discretionary,KRI_11,0.0
2025-11,EMEA,Geneva,Operations,Execution-only,KRI_11,0.0
2025-11,EMEA,Geneva,Operations,Lombard Lending,KRI_11,0.0
2025-11,EMEA,Geneva,Operations,Structured Products,KRI_11,0.17768301350390903
2025-11,EMEA,London,Client Onboarding,Advisory,KRI_11,0.0
2025-11,EMEA,London,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,EMEA,London,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,EMEA,London,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,EMEA,London,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,EMEA,London,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,EMEA,London,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,EMEA,London,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,EMEA,London,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,EMEA,London,Compliance & Controls,Structured Products,KRI_11,0.7358351729212657
2025-11,EMEA,London,Front Office,Advisory,KRI_11,0.08871146595697493
2025-11,EMEA,London,Front Office,Discretionary,KRI_11,0.04017839206074973
2025-11,EMEA,London,Front Office,Execution-only,KRI_11,0.15854393252370233
2025-11,EMEA,London,Front Office,Lombard Lending,KRI_11,0.07324397568300006
2025-11,EMEA,London,Front Office,Structured Products,KRI_11,0.2187944426211574
2025-11,EMEA,London,Operations,Advisory,KRI_11,0.0
2025-11,EMEA,London,Operations,Discretionary,KRI_11,0.0
2025-11,EMEA,London,Operations,Execution-only,KRI_11,0.0
2025-11,EMEA,London,Operations,Lombard Lending,KRI_11,0.0
2025-11,EMEA,London,Operations,Structured Products,KRI_11,0.2780094523213789
2025-11,EMEA,Zurich,Client Onboarding,Advisory,KRI_11,0.0
2025-11,EMEA,Zurich,Client Onboarding,Discretionary,KRI_11,0.0
2025-11,EMEA,Zurich,Client Onboarding,Execution-only,KRI_11,0.0
2025-11,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-11,EMEA,Zurich,Client Onboarding,Structured Products,KRI_11,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Advisory,KRI_11,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_11,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_11,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-11,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_11,0.0
2025-11,EMEA,Zurich,Front Office,Advisory,KRI_11,0.10917427853997598
2025-11,EMEA,Zurich,Front Office,Discretionary,KRI_11,0.099147332936744
2025-11,EMEA,Zurich,Front Office,Execution-only,KRI_11,0.07749535027898326
2025-11,EMEA,Zurich,Front Office,Lombard Lending,KRI_11,0.060153994225216556
2025-11,EMEA,Zurich,Front Office,Structured Products,KRI_11,0.0918526683200147
2025-11,EMEA,Zurich,Operations,Advisory,KRI_11,0.0
2025-11,EMEA,Zurich,Operations,Discretionary,KRI_11,0.0
2025-11,EMEA,Zurich,Operations,Execution-only,KRI_11,0.03231017770597738
2025-11,EMEA,Zurich,Operations,Lombard Lending,KRI_11,0.07394808844191378
2025-11,EMEA,Zurich,Operations,Structured Products,KRI_11,0.11482374555057986
2025-12,APAC,Hong Kong,Client Onboarding,Advisory,KRI_11,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_11,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_11,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_11,0.2846569883290635
2025-12,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,APAC,Hong Kong,Front Office,Advisory,KRI_11,0.12144765606023804
2025-12,APAC,Hong Kong,Front Office,Discretionary,KRI_11,0.10906314756243865
2025-12,APAC,Hong Kong,Front Office,Execution-only,KRI_11,0.08541168431841475
2025-12,APAC,Hong Kong,Front Office,Lombard Lending,KRI_11,0.29812183245553014
2025-12,APAC,Hong Kong,Front Office,Structured Products,KRI_11,0.1514004542013626
2025-12,APAC,Hong Kong,Operations,Advisory,KRI_11,0.07416747014759327
2025-12,APAC,Hong Kong,Operations,Discretionary,KRI_11,0.0
2025-12,APAC,Hong Kong,Operations,Execution-only,KRI_11,0.0
2025-12,APAC,Hong Kong,Operations,Lombard Lending,KRI_11,0.0
2025-12,APAC,Hong Kong,Operations,Structured Products,KRI_11,0.0
2025-12,APAC,Singapore,Client Onboarding,Advisory,KRI_11,0.0
2025-12,APAC,Singapore,Client Onboarding,Discretionary,KRI_11,0.19661816751867872
2025-12,APAC,Singapore,Client Onboarding,Execution-only,KRI_11,0.0
2025-12,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,APAC,Singapore,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,APAC,Singapore,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,APAC,Singapore,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,APAC,Singapore,Compliance & Controls,Execution-only,KRI_11,0.0
2025-12,APAC,Singapore,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,APAC,Singapore,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,APAC,Singapore,Front Office,Advisory,KRI_11,0.11040574109853712
2025-12,APAC,Singapore,Front Office,Discretionary,KRI_11,0.15257857796765334
2025-12,APAC,Singapore,Front Office,Execution-only,KRI_11,0.07847445656438828
2025-12,APAC,Singapore,Front Office,Lombard Lending,KRI_11,0.0
2025-12,APAC,Singapore,Front Office,Structured Products,KRI_11,0.5462988254575252
2025-12,APAC,Singapore,Operations,Advisory,KRI_11,0.0
2025-12,APAC,Singapore,Operations,Discretionary,KRI_11,0.0
2025-12,APAC,Singapore,Operations,Execution-only,KRI_11,0.09971580994166626
2025-12,APAC,Singapore,Operations,Lombard Lending,KRI_11,0.0
2025-12,APAC,Singapore,Operations,Structured Products,KRI_11,0.3424657534246575
2025-12,Americas,New York,Client Onboarding,Advisory,KRI_11,0.0
2025-12,Americas,New York,Client Onboarding,Discretionary,KRI_11,0.0
2025-12,Americas,New York,Client Onboarding,Execution-only,KRI_11,0.12632642748863063
2025-12,Americas,New York,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,Americas,New York,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,Americas,New York,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,Americas,New York,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,Americas,New York,Compliance & Controls,Execution-only,KRI_11,0.0
2025-12,Americas,New York,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,Americas,New York,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,Americas,New York,Front Office,Advisory,KRI_11,0.08946944618412812
2025-12,Americas,New York,Front Office,Discretionary,KRI_11,0.04080300310102824
2025-12,Americas,New York,Front Office,Execution-only,KRI_11,0.03191014104282341
2025-12,Americas,New York,Front Office,Lombard Lending,KRI_11,0.0
2025-12,Americas,New York,Front Office,Structured Products,KRI_11,0.2277644915157727
2025-12,Americas,New York,Operations,Advisory,KRI_11,0.0
2025-12,Americas,New York,Operations,Discretionary,KRI_11,0.0505382321726386
2025-12,Americas,New York,Operations,Execution-only,KRI_11,0.0
2025-12,Americas,New York,Operations,Lombard Lending,KRI_11,0.09227646027498386
2025-12,Americas,New York,Operations,Structured Products,KRI_11,0.14150275930380643
2025-12,EMEA,Geneva,Client Onboarding,Advisory,KRI_11,0.0
2025-12,EMEA,Geneva,Client Onboarding,Discretionary,KRI_11,0.0
2025-12,EMEA,Geneva,Client Onboarding,Execution-only,KRI_11,0.0
2025-12,EMEA,Geneva,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Geneva,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Execution-only,KRI_11,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Geneva,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,EMEA,Geneva,Front Office,Advisory,KRI_11,0.10180189351521939
2025-12,EMEA,Geneva,Front Office,Discretionary,KRI_11,0.09274287039183862
2025-12,EMEA,Geneva,Front Office,Execution-only,KRI_11,0.03686771862557145
2025-12,EMEA,Geneva,Front Office,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Geneva,Front Office,Structured Products,KRI_11,0.2589331952356292
2025-12,EMEA,Geneva,Operations,Advisory,KRI_11,0.06464124111182935
2025-12,EMEA,Geneva,Operations,Discretionary,KRI_11,0.11707545513083183
2025-12,EMEA,Geneva,Operations,Execution-only,KRI_11,0.0
2025-12,EMEA,Geneva,Operations,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Geneva,Operations,Structured Products,KRI_11,0.0
2025-12,EMEA,London,Client Onboarding,Advisory,KRI_11,0.0
2025-12,EMEA,London,Client Onboarding,Discretionary,KRI_11,0.0
2025-12,EMEA,London,Client Onboarding,Execution-only,KRI_11,0.0
2025-12,EMEA,London,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,EMEA,London,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,EMEA,London,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,EMEA,London,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,EMEA,London,Compliance & Controls,Execution-only,KRI_11,0.0
2025-12,EMEA,London,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,EMEA,London,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,EMEA,London,Front Office,Advisory,KRI_11,0.07952602489164579
2025-12,EMEA,London,Front Office,Discretionary,KRI_11,0.0
2025-12,EMEA,London,Front Office,Execution-only,KRI_11,0.05679236710586097
2025-12,EMEA,London,Front Office,Lombard Lending,KRI_11,0.13283740701381508
2025-12,EMEA,London,Front Office,Structured Products,KRI_11,0.19780437147660965
2025-12,EMEA,London,Operations,Advisory,KRI_11,0.0
2025-12,EMEA,London,Operations,Discretionary,KRI_11,0.0
2025-12,EMEA,London,Operations,Execution-only,KRI_11,0.07068136839129205
2025-12,EMEA,London,Operations,Lombard Lending,KRI_11,0.0
2025-12,EMEA,London,Operations,Structured Products,KRI_11,0.12478163214374845
2025-12,EMEA,Zurich,Client Onboarding,Advisory,KRI_11,0.0
2025-12,EMEA,Zurich,Client Onboarding,Discretionary,KRI_11,0.0
2025-12,EMEA,Zurich,Client Onboarding,Execution-only,KRI_11,0.0
2025-12,EMEA,Zurich,Client Onboarding,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Zurich,Client Onboarding,Structured Products,KRI_11,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Advisory,KRI_11,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Discretionary,KRI_11,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Execution-only,KRI_11,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Zurich,Compliance & Controls,Structured Products,KRI_11,0.0
2025-12,EMEA,Zurich,Front Office,Advisory,KRI_11,0.03247596778383996
2025-12,EMEA,Zurich,Front Office,Discretionary,KRI_11,0.08853736276708771
2025-12,EMEA,Zurich,Front Office,Execution-only,KRI_11,0.13967130685786117
2025-12,EMEA,Zurich,Front Office,Lombard Lending,KRI_11,0.0
2025-12,EMEA,Zurich,Front Office,Structured Products,KRI_11,0.08182636445462728
2025-12,EMEA,Zurich,Operations,Advisory,KRI_11,0.0
2025-12,EMEA,Zurich,Operations,Discretionary,KRI_11,0.03676876126043313
2025-12,EMEA,Zurich,Operations,Execution-only,KRI_11,0.02948547840188707
2025-12,EMEA,Zurich,Operations,Lombard Lending,KRI_11,0.0672992798977051
2025-12,EMEA,Zurich,Operations,Structured Products,KRI_11,0.10095911155981828
2025-01,APAC,Hong Kong,Client Onboarding,Advisory,KRI_12,0.6898137502874224
2025-01,APAC,Hong Kong,Client Onboarding,Discretionary,KRI_12,0.20429009193054137
2025-01,APAC,Hong Kong,Client Onboarding,Execution-only,KRI_12,0.49407114624505927
2025-01,APAC,Hong Kong,Client Onboarding,Lombard Lending,KRI_12,0.0
2025-01,APAC,Hong Kong,Client Onboarding,Structured Products,KRI_12,0.0
2025-01,APAC,Hong Kong,Compliance & Controls,Advisory,KRI_12,0.37965072133637057
2025-01,APAC,Hong Kong,Compliance & Controls,Discretionary,KRI_12,0.3512469265893923
2025-01,APAC,Hong Kong,Compliance & Controls,Execution-only,KRI_12,0.0
2025-01,APAC,Hong Kong,Compliance & Controls,Lombard Lending,KRI_12,0.0
2025-01,APAC,Hong Kong,Compliance & Controls,Structured Products,KRI_12,0.0
2025-01,APAC,Hong Kong,Front Office,Advisory,KRI_12,0.0
2025-01,APAC,Hong Kong,Front Office,Discretionary,KRI_12,0.05127942156812471
2025-01,APAC,Hong Kong,Front Office,Execution-only,KRI_12,0.12306177701206004
2025-01,APAC,Hong Kong,Front Office,Lombard Lending,KRI_12,0.09484066767830046
2025-01,APAC,Hong Kong,Front Office,Structured Products,KRI_12,0.0
2025-01,APAC,Hong Kong,Operations,Advisory,KRI_12,0.0
2025-01,APAC,Hong Kong,Operations,Discretionary,KRI_12,0.32343618604049423
2025-01,APAC,Hong Kong,Operations,Execution-only,KRI_12,0.15054195102368528
2025-01,APAC,Hong Kong,Operations,Lombard Lending,KRI_12,0.0
2025-01,APAC,Hong Kong,Operations,Structured Products,KRI_12,0.0
2025-01,APAC,Singapore,Client Onboarding,Advisory,KRI_12,0.21427040925648166
2025-01,APAC,Singapore,Client Onboarding,Discretionary,KRI_12,0.0
2025-01,APAC,Singapore,Client Onboarding,Execution-only,KRI_12,0.0
2025-01,APAC,Singapore,Client Onboarding,Lombard Lending,KRI_12,0.339097999321804
